VALUE,ZONE_NAME,ESP_Name,ESP_LF,ESPLF_Name,ZONE_NAME_ENC,ESP_Name_ENC,ESPLF_Name_ENC
24316,Lower Yukon,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,5,Upland Forest,31,468,2
24317,Lower Yukon,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,5,Upland Forest,31,468,2
24318,Lower Yukon,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,5,Upland Forest,31,468,2
24319,Lower Yukon,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,3,Upland Shrub,31,468,4
24320,Lower Yukon,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,3,Upland Shrub,31,468,4
24321,Lower Yukon,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,2,Upland Herb,31,468,3
24322,Lower Yukon,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,2,Upland Herb,31,468,3
24323,Lower Yukon,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,2,Upland Herb,31,468,3
24324,Lower Yukon,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,7,Wetland Forest,31,468,6
24325,Lower Yukon,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,9,Wetland Herb,31,468,7
24326,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,0,Undetermined,31,470,1
24327,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,0,Undetermined,31,470,1
24328,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,0,Undetermined,31,470,1
24329,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,5,Upland Forest,31,470,2
24330,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,5,Upland Forest,31,470,2
24331,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,5,Upland Forest,31,470,2
24332,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,3,Upland Shrub,31,470,4
24333,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,3,Upland Shrub,31,470,4
24334,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,2,Upland Herb,31,470,3
24335,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,2,Upland Herb,31,470,3
24336,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,2,Upland Herb,31,470,3
24337,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,7,Wetland Forest,31,470,6
24338,Lower Yukon,Western North American Boreal Deciduous Shrub Swamp,9,Wetland Herb,31,470,7
24339,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,0,Undetermined,31,475,1
24340,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,0,Undetermined,31,475,1
24341,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,0,Undetermined,31,475,1
24342,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,0,Undetermined,31,475,1
24343,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,5,Upland Forest,31,475,2
24344,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,5,Upland Forest,31,475,2
24345,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,5,Upland Forest,31,475,2
24346,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,3,Upland Shrub,31,475,4
24347,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,3,Upland Shrub,31,475,4
24348,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,2,Upland Herb,31,475,3
24349,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,2,Upland Herb,31,475,3
24350,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,2,Upland Herb,31,475,3
24351,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,0,Undetermined,31,475,1
24352,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,7,Wetland Forest,31,475,6
24353,Lower Yukon,Western North American Boreal Low Shrub-Tussock Tundra,9,Wetland Herb,31,475,7
24354,Lower Yukon,Western North American Boreal Tussock Tundra,0,Undetermined,31,487,1
24355,Lower Yukon,Western North American Boreal Tussock Tundra,0,Undetermined,31,487,1
24356,Lower Yukon,Western North American Boreal Tussock Tundra,0,Undetermined,31,487,1
24357,Lower Yukon,Western North American Boreal Tussock Tundra,0,Undetermined,31,487,1
24358,Lower Yukon,Western North American Boreal Tussock Tundra,5,Upland Forest,31,487,2
24359,Lower Yukon,Western North American Boreal Tussock Tundra,5,Upland Forest,31,487,2
24360,Lower Yukon,Western North American Boreal Tussock Tundra,5,Upland Forest,31,487,2
24361,Lower Yukon,Western North American Boreal Tussock Tundra,3,Upland Shrub,31,487,4
24362,Lower Yukon,Western North American Boreal Tussock Tundra,3,Upland Shrub,31,487,4
24363,Lower Yukon,Western North American Boreal Tussock Tundra,2,Upland Herb,31,487,3
24364,Lower Yukon,Western North American Boreal Tussock Tundra,2,Upland Herb,31,487,3
24365,Lower Yukon,Western North American Boreal Tussock Tundra,2,Upland Herb,31,487,3
24366,Lower Yukon,Western North American Boreal Tussock Tundra,7,Wetland Forest,31,487,6
24367,Lower Yukon,Western North American Boreal Tussock Tundra,9,Wetland Herb,31,487,7
24368,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,0,Undetermined,31,488,1
24369,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,0,Undetermined,31,488,1
24370,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,0,Undetermined,31,488,1
24371,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,0,Undetermined,31,488,1
24372,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,0,Undetermined,31,488,1
24373,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,5,Upland Forest,31,488,2
24374,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,5,Upland Forest,31,488,2
24375,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,5,Upland Forest,31,488,2
24376,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,3,Upland Shrub,31,488,4
24377,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,3,Upland Shrub,31,488,4
24378,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,2,Upland Herb,31,488,3
24379,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,2,Upland Herb,31,488,3
24380,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,2,Upland Herb,31,488,3
24381,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,0,Undetermined,31,488,1
24382,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,7,Wetland Forest,31,488,6
24383,Lower Yukon,Western North American Boreal Wet Black Spruce-Tussock Woodland,9,Wetland Herb,31,488,7
24384,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,0,Undetermined,31,462,1
24385,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,0,Undetermined,31,462,1
24386,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,0,Undetermined,31,462,1
24387,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,0,Undetermined,31,462,1
24388,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,0,Undetermined,31,462,1
24389,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,5,Upland Forest,31,462,2
24390,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,5,Upland Forest,31,462,2
24391,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,5,Upland Forest,31,462,2
24392,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,3,Upland Shrub,31,462,4
24393,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,3,Upland Shrub,31,462,4
24394,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,2,Upland Herb,31,462,3
24395,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,2,Upland Herb,31,462,3
24396,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,2,Upland Herb,31,462,3
24397,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,7,Wetland Forest,31,462,6
24398,Lower Yukon,Western North American Boreal Alpine Dwarf-Shrub Summit,9,Wetland Herb,31,462,7
24399,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,0,Undetermined,31,466,1
24400,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,0,Undetermined,31,466,1
24401,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,0,Undetermined,31,466,1
24402,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,5,Upland Forest,31,466,2
24403,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,5,Upland Forest,31,466,2
24404,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,5,Upland Forest,31,466,2
24405,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,3,Upland Shrub,31,466,4
24406,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,3,Upland Shrub,31,466,4
24407,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,2,Upland Herb,31,466,3
24408,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,2,Upland Herb,31,466,3
24409,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,2,Upland Herb,31,466,3
24410,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,7,Wetland Forest,31,466,6
24411,Lower Yukon,Western North American Boreal Alpine Talus and Bedrock,9,Wetland Herb,31,466,7
24412,Lower Yukon,Western North American Boreal Alpine Mesic Herbaceous Meadow,0,Undetermined,31,465,1
24413,Lower Yukon,Western North American Boreal Alpine Mesic Herbaceous Meadow,0,Undetermined,31,465,1
24414,Lower Yukon,Western North American Boreal Alpine Mesic Herbaceous Meadow,0,Undetermined,31,465,1
24415,Lower Yukon,Western North American Boreal Alpine Mesic Herbaceous Meadow,5,Upland Forest,31,465,2
24416,Lower Yukon,Western North American Boreal Alpine Mesic Herbaceous Meadow,5,Upland Forest,31,465,2
24417,Lower Yukon,Western North American Boreal Alpine Mesic Herbaceous Meadow,5,Upland Forest,31,465,2
24418,Lower Yukon,Western North American Boreal Alpine Mesic Herbaceous Meadow,3,Upland Shrub,31,465,4
24419,Lower Yukon,Western North American Boreal Alpine Mesic Herbaceous Meadow,3,Upland Shrub,31,465,4
24420,Lower Yukon,Western North American Boreal Alpine Mesic Herbaceous Meadow,2,Upland Herb,31,465,3
24421,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,0,Undetermined,31,463,1
24422,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,0,Undetermined,31,463,1
24423,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,0,Undetermined,31,463,1
24424,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,0,Undetermined,31,463,1
24425,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,0,Undetermined,31,463,1
24426,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,0,Undetermined,31,463,1
24427,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,5,Upland Forest,31,463,2
24428,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,5,Upland Forest,31,463,2
24429,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,5,Upland Forest,31,463,2
24430,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,3,Upland Shrub,31,463,4
24431,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,3,Upland Shrub,31,463,4
24432,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,2,Upland Herb,31,463,3
24433,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,2,Upland Herb,31,463,3
24434,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,2,Upland Herb,31,463,3
24435,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,7,Wetland Forest,31,463,6
24436,Lower Yukon,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,9,Wetland Herb,31,463,7
24437,Lower Yukon,Western North American Boreal Alpine Floodplain,0,Undetermined,31,464,1
24438,Lower Yukon,Western North American Boreal Alpine Floodplain,0,Undetermined,31,464,1
24439,Lower Yukon,Western North American Boreal Alpine Floodplain,0,Undetermined,31,464,1
24440,Lower Yukon,Western North American Boreal Alpine Floodplain,5,Upland Forest,31,464,2
24441,Lower Yukon,Western North American Boreal Alpine Floodplain,5,Upland Forest,31,464,2
24442,Lower Yukon,Western North American Boreal Alpine Floodplain,5,Upland Forest,31,464,2
24443,Lower Yukon,Western North American Boreal Alpine Floodplain,3,Upland Shrub,31,464,4
24444,Lower Yukon,Western North American Boreal Alpine Floodplain,3,Upland Shrub,31,464,4
24445,Lower Yukon,Western North American Boreal Alpine Floodplain,2,Upland Herb,31,464,3
24446,Lower Yukon,Western North American Boreal Alpine Floodplain,2,Upland Herb,31,464,3
24447,Lower Yukon,Western North American Boreal Alpine Floodplain,7,Wetland Forest,31,464,6
24448,Lower Yukon,Western North American Boreal Alpine Floodplain,9,Wetland Herb,31,464,7
24449,Lower Yukon,Alaska Arctic Mesic Alder Shrubland,5,Upland Forest,31,20,2
24450,Lower Yukon,Alaska Arctic Mesic Alder Shrubland,3,Upland Shrub,31,20,4
24451,Lower Yukon,Alaska Arctic Mesic Alder Shrubland,3,Upland Shrub,31,20,4
24452,Lower Yukon,Alaska Arctic Mesic-Wet Willow Shrubland,3,Upland Shrub,31,24,4
24453,Lower Yukon,Aleutian Kenai Birch-Cottonwood-Poplar Forest,0,Undetermined,31,72,1
24454,Lower Yukon,Aleutian Kenai Birch-Cottonwood-Poplar Forest,0,Undetermined,31,72,1
24455,Lower Yukon,Aleutian Kenai Birch-Cottonwood-Poplar Forest,5,Upland Forest,31,72,2
24456,Lower Yukon,Aleutian Kenai Birch-Cottonwood-Poplar Forest,5,Upland Forest,31,72,2
24457,Lower Yukon,Aleutian Kenai Birch-Cottonwood-Poplar Forest,5,Upland Forest,31,72,2
24458,Lower Yukon,Aleutian Kenai Birch-Cottonwood-Poplar Forest,3,Upland Shrub,31,72,4
24459,Lower Yukon,Aleutian Kenai Birch-Cottonwood-Poplar Forest,3,Upland Shrub,31,72,4
24460,Lower Yukon,Aleutian Kenai Birch-Cottonwood-Poplar Forest,7,Wetland Forest,31,72,6
24461,Lower Yukon,Aleutian Kenai Birch-Cottonwood-Poplar Forest,9,Wetland Herb,31,72,7
24462,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,0,Undetermined,31,48,1
24463,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,0,Undetermined,31,48,1
24464,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,0,Undetermined,31,48,1
24465,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,0,Undetermined,31,48,1
24466,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,5,Upland Forest,31,48,2
24467,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,5,Upland Forest,31,48,2
24468,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,5,Upland Forest,31,48,2
24469,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,3,Upland Shrub,31,48,4
24470,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,3,Upland Shrub,31,48,4
24471,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,2,Upland Herb,31,48,3
24472,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,2,Upland Herb,31,48,3
24473,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,7,Wetland Forest,31,48,6
24474,Lower Yukon,Alaskan Pacific Maritime Alpine Dwarf Shrubland,9,Wetland Herb,31,48,7
24475,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,0,Undetermined,31,63,1
24476,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,0,Undetermined,31,63,1
24477,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,0,Undetermined,31,63,1
24478,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,5,Upland Forest,31,63,2
24479,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,5,Upland Forest,31,63,2
24480,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,5,Upland Forest,31,63,2
24481,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,3,Upland Shrub,31,63,4
24482,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,3,Upland Shrub,31,63,4
24483,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,2,Upland Herb,31,63,3
24484,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,2,Upland Herb,31,63,3
24485,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,7,Wetland Forest,31,63,6
24486,Lower Yukon,Alaskan Pacific Maritime Sitka Spruce Forest,9,Wetland Herb,31,63,7
24487,Lower Yukon,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow,0,Undetermined,31,47,1
24488,Lower Yukon,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow,0,Undetermined,31,47,1
24489,Lower Yukon,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow,0,Undetermined,31,47,1
24490,Lower Yukon,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow,5,Upland Forest,31,47,2
24491,Lower Yukon,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow,5,Upland Forest,31,47,2
24492,Lower Yukon,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow,5,Upland Forest,31,47,2
24493,Lower Yukon,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow,3,Upland Shrub,31,47,4
24494,Lower Yukon,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow,3,Upland Shrub,31,47,4
24495,Lower Yukon,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow,2,Upland Herb,31,47,3
